Species strain,Species,Strain,Clade,Source,Assembly Accession,Keep,Notes
Cryptococcus neoformans var. neoformans B-3501A (GCA_000149385),Cryptococcus neoformans var. neoformans B-3501A,B-3501A,phylum:Basidiomycota;subphylum:Agaricomycotina;class:Tremellomycetes;;family:Cryptococcaceae;genus:Cryptococcus,Ensembl-Genbank
Cryptococcus neoformans var. neoformans JEC21,Cryptococcus neoformans var. neoformans JEC21,JEC21,phylum:Basidiomycota;subphylum:Agaricomycotina;class:Tremellomycetes;;family:Cryptococcaceae;genus:Cryptococcus,FungiDB
Cryptococcus neoformans var. neoformans JEC21,Cryptococcus neoformans var. neoformans JEC21,JEC21,phylum:Basidiomycota;subphylum:Agaricomycotina;class:Tremellomycetes;;family:Cryptococcaceae;genus:Cryptococcus,Ensembl-Genbank
Cryptococcus wieringae v1.0,Cryptococcus wieringae,05-544,phylum:Basidiomycota;subphylum:Agaricomycotina;class:Tremellomycetes;;family:Filobasidiaceae;genus:Filobasidium,JGI
Cryptodiaporthe sp. AZ0812 v1.0,Cryptodiaporthe sp. AZ0812,AZ0812,;;;;;,JGI
Cryptomycota sp. Smith's Fen BAUOC (Environmental single-cell) v1.0,Cryptomycota sp. Smith's Fen BAUOC (Environmental single-cell),,phylum:Cryptomycota;;;;;,JGI,,NO
Cucurbitaria berberidis CBS 394.84 v1.0,Cucurbitaria berberidis CBS 394.84,CBS 394.84,phylum:Ascomycota;subphylum:Pezizomycotina;class:Dothideomycetes;subclass:Pleosporomycetidae;family:Cucurbitariaceae;genus:Cucurbitaria,JGI
Cunninghamella echinulata NRRL 1382 v1.0,Cunninghamella echinulata NRRL 1382,NRRL 1382,phylum:Mucoromycota;subphylum:Mucoromycotina;class:Mucoromycetes;;family:Cunninghamellaceae;genus:Cunninghamella,JGI
Cutaneotrichosporon oleaginosum str. IBC0246 (GCA_001027345),Cutaneotrichosporon oleaginosum str. IBC0246,IBC0246,phylum:Basidiomycota;subphylum:Agaricomycotina;class:Tremellomycetes;;family:Trichosporonaceae;genus:Cutaneotrichosporon,Ensembl-Genbank
Cyberlindnera fabianii str. 65 (GCA_001983305),Cyberlindnera fabianii str. 65,65,phylum:Ascomycota;subphylum:Saccharomycotina;class:Saccharomycetes;;family:Phaffomycetaceae;genus:Cyberlindnera,Ensembl-Genbank
Cyberlindnera fabianii str. YJS4271 (GCA_003205855),Cyberlindnera fabianii str. YJS4271,YJS4271,phylum:Ascomycota;subphylum:Saccharomycotina;class:Saccharomycetes;;family:Phaffomycetaceae;genus:Cyberlindnera,Ensembl-Genbank
Cyberlindnera jadinii NRRL Y-1542 (GCA_001661405),Cyberlindnera jadinii NRRL Y-1542,NRRL Y-1542,phylum:Ascomycota;subphylum:Saccharomycotina;class:Saccharomycetes;;family:Phaffomycetaceae;genus:Cyberlindnera,Ensembl-Genbank
Cyberlindnera jadinii NRRL Y-1542 v1.0,Cyberlindnera jadinii NRRL Y-1542,NRRL Y-1542,phylum:Ascomycota;subphylum:Saccharomycotina;class:Saccharomycetes;;family:Phaffomycetaceae;genus:Cyberlindnera,JGI
Cyberlindnera jadinii str. CBS1600 (GCA_001245095),Cyberlindnera jadinii str. CBS1600,CBS 1600,phylum:Ascomycota;subphylum:Saccharomycotina;class:Saccharomycetes;;family:Phaffomycetaceae;genus:Cyberlindnera,Ensembl-Genbank
Cylindrobasidium torrendii FP15055 v1.0,Cylindrobasidium torrendii FP15055,FP15055,phylum:Basidiomycota;subphylum:Agaricomycotina;class:Agaricomycetes;subclass:Agaricomycetidae;family:Physalacriaceae;genus:Cylindrobasidium,JGI
Cylindrobasidium torrendii FP15055 ss-10 (GCA_000934385),Cylindrobasidium torrendii FP15055 ss-10,FP15055 ss-10,phylum:Basidiomycota;subphylum:Agaricomycotina;class:Agaricomycetes;subclass:Agaricomycetidae;family:Physalacriaceae;genus:Cylindrobasidium,Ensembl-Genbank
Cylindrocarpon olidum MPI-CAGE-CH-0241 v1.0,Cylindrocarpon olidum MPI-CAGE-CH-0241,MPI-CAGE-CH-0241,phylum:Ascomycota;subphylum:Pezizomycotina;class:Sordariomycetes;subclass:Hypocreomycetidae;family:Nectriaceae;genus:Cylindrocarpon,JGI
Cyphellophora europaea CBS 101466,Cyphellophora europaea CBS 101466,CBS 101466,phylum:Ascomycota;subphylum:Pezizomycotina;class:Eurotiomycetes;subclass:Chaetothyriomycetidae;family:Cyphellophoraceae;genus:Cyphellophora,JGI
Cyphellophora europaea CBS 101466 (GCA_000365145),Cyphellophora europaea CBS 101466,CBS 101466,phylum:Ascomycota;subphylum:Pezizomycotina;class:Eurotiomycetes;subclass:Chaetothyriomycetidae;family:Cyphellophoraceae;genus:Cyphellophora,Ensembl-Genbank
Cystobasidium minutum MCA 4210 v1.0,Cystobasidium minutum MCA 4210,MCA 4210,phylum:Basidiomycota;subphylum:Pucciniomycotina;class:Cystobasidiomycetes;;family:Cystobasidiaceae;genus:Cystobasidium,JGI
Cystostereum murrayi CysMur001 v1.0,Cystostereum murrayi CysMur001,CysMur001,phylum:Basidiomycota;subphylum:Agaricomycotina;class:Agaricomycetes;subclass:Agaricomycetidae;family:Cystostereaceae;genus:Cystostereum,JGI
Cytidiella melzeri FP 102339 v1.0,Cytidiella melzeri FP 102339,FP 102339,phylum:Basidiomycota;subphylum:Agaricomycotina;class:Agaricomycetes;;family:Irpicaceae;genus:Cytidiella,JGI
Dacrymyces fennicus OMC1656 v1.0,Dacrymyces fennicus OMC1656,OMC1656,;;;;;,JGI
Dacryonaema rufum OMC1653 v1.0,Dacryonaema rufum OMC1653,OMC1653,phylum:Basidiomycota;subphylum:Agaricomycotina;class:Dacrymycetes;;family:Dacrymycetaceae;genus:Dacryonaema,JGI
Dacryopinax primogenitus DJM 731 SSP1 v1.0,Dacryopinax primogenitus DJM 731 SSP1,DJM 731 SSP1,phylum:Basidiomycota;subphylum:Agaricomycotina;class:Dacrymycetes;;family:Dacrymycetaceae;genus:Dacryopinax,JGI
Dacryopinax primogenitus str. DJM-731 SS1 (GCA_000292625),Dacryopinax primogenitus str. DJM-731 SS1,DJM-731 SS1,phylum:Basidiomycota;subphylum:Agaricomycotina;class:Dacrymycetes;;family:Dacrymycetaceae;genus:Dacryopinax,Ensembl-Genbank
Dactylellina haptotyla CBS 200.50 (GCA_000441935),Dactylellina haptotyla CBS 200.50,CBS 200.50,phylum:Ascomycota;subphylum:Pezizomycotina;class:Orbiliomycetes;;family:Orbiliaceae;genus:Dactylellina,Ensembl-Genbank
Dactylonectria estremocensis MPI-CAGE-AT-0021 v1.0,Dactylonectria estremocensis MPI-CAGE-AT-0021,MPI-CAGE-AT-0021,phylum:Ascomycota;subphylum:Pezizomycotina;class:Sordariomycetes;subclass:Hypocreomycetidae;family:Nectriaceae;genus:Dactylonectria,JGI
Dactylonectria macrodidyma MPI-CAGE-AT-0147 v1.0,Dactylonectria macrodidyma MPI-CAGE-AT-0147,MPI-CAGE-AT-0147,phylum:Ascomycota;subphylum:Pezizomycotina;class:Sordariomycetes;subclass:Hypocreomycetidae;family:Nectriaceae;genus:Dactylonectria,JGI
Daedalea quercina v1.0,Daedalea quercina,L-15889,phylum:Basidiomycota;subphylum:Agaricomycotina;class:Agaricomycetes;;family:Fomitopsidaceae;genus:Daedalea,JGI
Daedalea quercina L-15889 (GCA_001632345),Daedalea quercina L-15889,L-15889,phylum:Basidiomycota;subphylum:Agaricomycotina;class:Agaricomycetes;;family:Fomitopsidaceae;genus:Daedalea,Ensembl-Genbank
Daldinia eschscholzii EC12 v1.0,Daldinia eschscholzii EC12,EC12,phylum:Ascomycota;subphylum:Pezizomycotina;class:Sordariomycetes;subclass:Xylariomycetidae;family:Hypoxylaceae;genus:Daldinia,JGI
Daldinia sp. EC12 (GCA_002120325),Daldinia sp. EC12,EC12,phylum:Ascomycota;subphylum:Pezizomycotina;class:Sordariomycetes;subclass:Xylariomycetidae;family:Hypoxylaceae;genus:Daldinia,Ensembl-Genbank
Debaryomyces fabryi str. CBS 789 (GCA_001447935),Debaryomyces fabryi str. CBS 789,CBS 789,phylum:Ascomycota;subphylum:Saccharomycotina;class:Saccharomycetes;;family:Debaryomycetaceae;genus:Debaryomyces,Ensembl-Genbank
Debaryomyces hansenii,Debaryomyces hansenii,CBS 767,phylum:Ascomycota;subphylum:Saccharomycotina;class:Saccharomycetes;;family:Debaryomycetaceae;genus:Debaryomyces,JGI
Debaryomyces hansenii CBS767 (GCA_000006445),Debaryomyces hansenii CBS 767,CBS 767,phylum:Ascomycota;subphylum:Saccharomycotina;class:Saccharomycetes;;family:Debaryomycetaceae;genus:Debaryomyces,Ensembl-Genbank
Decorospora gaudefroyi v1.0,Decorospora gaudefroyi,CBS 2499,phylum:Ascomycota;subphylum:Pezizomycotina;class:Dothideomycetes;subclass:Pleosporomycetidae;family:Pleosporaceae;genus:Decorospora,JGI
Dekkera bruxellensis CBS 2499 v2.0,Dekkera bruxellensis CBS 2499,CBS 2499,phylum:Ascomycota;subphylum:Saccharomycotina;class:Saccharomycetes;;family:Pichiaceae;genus:Brettanomyces,JGI
Delitschia confertaspora ATCC 74209 v1.0,Delitschia confertaspora ATCC 74209,ATCC 74209,phylum:Ascomycota;subphylum:Pezizomycotina;class:Dothideomycetes;subclass:Pleosporomycetidae;family:Delitschiaceae;genus:Delitschia,JGI
Delphinella strobiligena CBS 735.71 v1.0,Delphinella strobiligena CBS 735.71,CBS 735.71,phylum:Ascomycota;subphylum:Pezizomycotina;class:Dothideomycetes;subclass:Dothideomycetidae;family:Dothioraceae;genus:Delphinella,JGI
Dendrothele bispora CBS 962.96 v1.0,Dendrothele bispora CBS 962.96,CBS 962.96,phylum:Basidiomycota;subphylum:Agaricomycotina;class:Agaricomycetes;subclass:Agaricomycetidae;;genus:Dendrothele,JGI
Dendrothele microspora FP 101998 v1.0,Dendrothele microspora FP 101998,FP 101998,phylum:Basidiomycota;subphylum:Agaricomycotina;class:Agaricomycetes;subclass:Agaricomycetidae;;genus:Dendrothele,JGI
Dendryphion nanum MPI-CAGE-CH-0243 v1.0,Dendryphion nanum MPI-CAGE-CH-0243,MPI-CAGE-CH-0243,phylum:Ascomycota;subphylum:Pezizomycotina;class:Dothideomycetes;subclass:Pleosporomycetidae;family:Torulaceae;genus:Dendryphion,JGI
Dentipellis sp. KUC8613 v1.0,Dentipellis sp. KUC8613,KUC8613,phylum:Basidiomycota;subphylum:Agaricomycotina;class:Agaricomycetes;;family:Hericiaceae;genus:Dentipellis,JGI
Diaporthe ampelina (GCA_001006365),Diaporthe ampelina,UCDDA912,phylum:Ascomycota;subphylum:Pezizomycotina;class:Sordariomycetes;subclass:Sordariomycetidae;family:Diaporthaceae;genus:Diaporthe,Ensembl-Genbank
Diaporthe ampelina UCDDA912,Diaporthe ampelina UCDDA912,UCDDA912,phylum:Ascomycota;subphylum:Pezizomycotina;class:Sordariomycetes;subclass:Sordariomycetidae;family:Diaporthaceae;genus:Diaporthe,JGI
Diaporthe helianthi str. 7/96 (GCA_001702395),Diaporthe helianthi str. 7/96,7/96,phylum:Ascomycota;subphylum:Pezizomycotina;class:Sordariomycetes;subclass:Sordariomycetidae;family:Diaporthaceae;genus:Diaporthe,Ensembl-Genbank
Dichomitus squalens LYAD-421 SS1 (GCA_000275845),Dichomitus squalens LYAD-421 SS1,LYAD-421 SS1,phylum:Basidiomycota;subphylum:Agaricomycotina;class:Agaricomycetes;;family:Polyporaceae;genus:Dichomitus,Ensembl-Genbank
Dichomitus squalens LYAD-421 SS1 v1.0,Dichomitus squalens LYAD-421 SS1,LYAD-421 SS1,phylum:Basidiomycota;subphylum:Agaricomycotina;class:Agaricomycetes;;family:Polyporaceae;genus:Dichomitus,JGI
Dichotomocladium elegans RSA 919- v1.0,Dichotomocladium elegans RSA 919-,RSA 919-,phylum:Mucoromycota;subphylum:Mucoromycotina;class:Mucoromycetes;;family:Lichtheimiaceae;genus:Dichotomocladium,JGI
Didymella exigua CBS 183.55 v1.0,Didymella exigua CBS 183.55,CBS 183.55,phylum:Ascomycota;subphylum:Pezizomycotina;class:Dothideomycetes;subclass:Pleosporomycetidae;family:Didymellaceae;genus:Didymella,JGI
Didymocrea sadasivanii CBS 438.65 v1.0,Didymocrea sadasivanii CBS 438.65,CBS 438.65,phylum:Ascomycota;subphylum:Pezizomycotina;class:Dothideomycetes;;family:Zopfiaceae;genus:Didymocrea,JGI
Dimargaris cristalligena RSA 468 single-cell v1.0,Dimargaris cristalligena RSA 468 single-cell,RSA 468 single-cell,phylum:Zoopagomycota;subphylum:Kickxellomycotina;class:Dimargaritomycetes;;family:Dimargaritaceae;genus:Dimargaris,JGI
Diplocarpon rosae (GCA_002317995),Diplocarpon rosae,DortE4,phylum:Ascomycota;subphylum:Pezizomycotina;class:Leotiomycetes;;family:Dermateaceae;genus:Diplocarpon,Ensembl-Genbank
Diplodia corticola str. CBS 112549 (GCA_001883845),Diplodia corticola str. CBS 112549,CBS 112549,phylum:Ascomycota;subphylum:Pezizomycotina;class:Dothideomycetes;;family:Botryosphaeriaceae;genus:Diplodia,Ensembl-Genbank
Diplodia seriata (GCA_001006355),Diplodia seriata,DS831,phylum:Ascomycota;subphylum:Pezizomycotina;class:Dothideomycetes;;family:Botryosphaeriaceae;genus:Diplodia,Ensembl-Genbank
Diplodia seriata DS831,Diplodia seriata DS831,DS831,phylum:Ascomycota;subphylum:Pezizomycotina;class:Dothideomycetes;;family:Botryosphaeriaceae;genus:Diplodia,JGI
Diplodia seriata str. F98.1 (GCA_001975905),Diplodia seriata str. F98.1,F98.1,phylum:Ascomycota;subphylum:Pezizomycotina;class:Dothideomycetes;;family:Botryosphaeriaceae;genus:Diplodia,Ensembl-Genbank
Dissoconium aciculare v1.0,Dissoconium aciculare,CBS 342.82 ,phylum:Ascomycota;subphylum:Pezizomycotina;class:Dothideomycetes;subclass:Dothideomycetidae;family:Dissoconiaceae;genus:Dissoconium,JGI
Dissophora ornata CBS 347.77 v1.0,Dissophora ornata CBS 347.77,CBS 347.77,phylum:Mucoromycota;subphylum:Mortierellomycotina;class:Mortierellomycetes;;family:Mortierellaceae;genus:Dissophora,JGI
Dothidotthia symphoricarpi v1.0,Dothidotthia symphoricarpi,CBS 119687,phylum:Ascomycota;subphylum:Pezizomycotina;class:Dothideomycetes;subclass:Pleosporomycetidae;family:Dothidotthiaceae;genus:Dothidotthia,JGI
Dothistroma septosporum,Dothistroma septosporum,NZE10,phylum:Ascomycota;subphylum:Pezizomycotina;class:Dothideomycetes;subclass:Dothideomycetidae;family:Mycosphaerellaceae;genus:Dothistroma,Ensembl-Genbank
Dothistroma septosporum NZE10 v1.0,Dothistroma septosporum NZE10,NZE10,phylum:Ascomycota;subphylum:Pezizomycotina;class:Dothideomycetes;subclass:Dothideomycetidae;family:Mycosphaerellaceae;genus:Dothistroma,JGI
Drechmeria coniospora str. ARSEF 6962 (GCA_001625195),Drechmeria coniospora str. ARSEF 6962,ARSEF 6962,phylum:Ascomycota;subphylum:Pezizomycotina;class:Sordariomycetes;subclass:Hypocreomycetidae;family:Ophiocordycipitaceae;genus:Drechmeria,Ensembl-Genbank
Drechslerella stenobrocha 248 (GCA_000525045),Drechslerella stenobrocha 248,248,phylum:Ascomycota;subphylum:Pezizomycotina;class:Orbiliomycetes;;family:Orbiliaceae;genus:Drechslerella,Ensembl-Genbank
Echinodontium tinctorium Aho-80 v1.0,Echinodontium tinctorium Aho-80,Aho-80,phylum:Basidiomycota;subphylum:Agaricomycotina;class:Agaricomycetes;;family:Echinodontiaceae;genus:Echinodontium,JGI
Edhazardia aedis USNM 41457 (GCA_000230595),Edhazardia aedis USNM 41457,USNM 41457,phylum:Microsporidia;;;;family:Culicosporidae;genus:Edhazardia,Ensembl-Genbank
Elaphomyces granulatus str. OSC145934 (GCA_002240705),Elaphomyces granulatus str. OSC145934,OSC145934,phylum:Ascomycota;subphylum:Pezizomycotina;class:Eurotiomycetes;subclass:Eurotiomycetidae;family:Elaphomycetaceae;genus:Elaphomyces,Ensembl-Genbank
Elsinoe ampelina CECT 20119 v1.0,Elsinoe ampelina CECT 20119,CECT 20119,phylum:Ascomycota;subphylum:Pezizomycotina;class:Dothideomycetes;subclass:Dothideomycetidae;family:Elsinoaceae;genus:Elsinoe,JGI
Elsinoe ampelina CECT 20119 v1.0,Elsinoe ampelina CECT 20119,CECT 20119,phylum:Ascomycota;subphylum:Pezizomycotina;class:Dothideomycetes;subclass:Dothideomycetidae;family:Elsinoaceae;genus:Elsinoe,JGI
Elsinoe australis str. NL1 (GCA_003013795),Elsinoe australis str. NL1,NL1,phylum:Ascomycota;subphylum:Pezizomycotina;class:Dothideomycetes;subclass:Dothideomycetidae;family:Elsinoaceae;genus:Elsinoe,Ensembl-Genbank
Emergomyces pasteuriana Ep9510 str. UAMH 9510 (GCA_001883825),Emergomyces pasteuriana Ep9510 str. UAMH 9510,Ep9510 UAMH 9510,;;;;;,Ensembl-Genbank
Emmonsia crescens str. UAMH4076 (GCA_002572855),Emmonsia crescens str. UAMH4076,UAMH4076,phylum:Ascomycota;subphylum:Pezizomycotina;class:Eurotiomycetes;subclass:Eurotiomycetidae;family:Ajellomycetaceae;genus:Emmonsia,Ensembl-Genbank
Emmonsia crescens UAMH 3008 (GCA_001008285),Emmonsia crescens UAMH 3008,UAMH 3008,phylum:Ascomycota;subphylum:Pezizomycotina;class:Eurotiomycetes;subclass:Eurotiomycetidae;family:Ajellomycetaceae;genus:Emmonsia,Ensembl-Genbank
Emmonsia parva str. UAMH130 (GCA_002572885),Emmonsia parva str. UAMH130,UAMH130,phylum:Ascomycota;subphylum:Pezizomycotina;class:Eurotiomycetes;subclass:Eurotiomycetidae;family:Ajellomycetaceae;genus:Blastomyces,Ensembl-Genbank
Emmonsia parva UAMH 139 (GCA_001014755),Emmonsia parva UAMH 139,UAMH 139,phylum:Ascomycota;subphylum:Pezizomycotina;class:Eurotiomycetes;subclass:Eurotiomycetidae;family:Ajellomycetaceae;genus:Blastomyces,Ensembl-Genbank
Emmonsia sp. CAC-2015a str. CBS 136260 (GCA_001660665),Emmonsia sp. CAC-2015a str. CBS 136260,CAC-2015a CBS 136260,;;;;;,Ensembl-Genbank
Encephalitozoon cuniculi EcunIII-L (GCA_001078035),Encephalitozoon cuniculi EcunIII-L,EcunIII-L,phylum:Microsporidia;;;;family:Unikaryonidae;genus:Encephalitozoon,Ensembl-Genbank
Encephalitozoon cuniculi GB-M1,Encephalitozoon cuniculi GB-M1,GB-M1,phylum:Microsporidia;;;;family:Unikaryonidae;genus:Encephalitozoon,JGI
Encephalitozoon hellem ATCC 50504,Encephalitozoon hellem ATCC 50504,ATCC 50504,phylum:Microsporidia;;;;family:Unikaryonidae;genus:Encephalitozoon,JGI
Encephalitozoon hellem ATCC 50504 (GCA_000277815),Encephalitozoon hellem ATCC 50504,ATCC 50504,phylum:Microsporidia;;;;family:Unikaryonidae;genus:Encephalitozoon,Ensembl-Genbank
Encephalitozoon intestinalis ATCC 50506,Encephalitozoon intestinalis ATCC 50506,ATCC 50506,phylum:Microsporidia;;;;family:Unikaryonidae;genus:Encephalitozoon,JGI
Encephalitozoon intestinalis ATCC 50506 (GCA_000146465),Encephalitozoon intestinalis ATCC 50506,ATCC 50506,phylum:Microsporidia;;;;family:Unikaryonidae;genus:Encephalitozoon,Ensembl-Genbank
Encephalitozoon romaleae SJ-2008,Encephalitozoon romaleae SJ-2008,SJ-2008,phylum:Microsporidia;;;;family:Unikaryonidae;genus:Encephalitozoon,JGI
Encephalitozoon romaleae SJ-2008 (GCA_000280035),Encephalitozoon romaleae SJ-2008,SJ-2008,phylum:Microsporidia;;;;family:Unikaryonidae;genus:Encephalitozoon,Ensembl-Genbank
Endocarpon pusillum Z07020,Endocarpon pusillum Z07020,Z07020,phylum:Ascomycota;subphylum:Pezizomycotina;class:Eurotiomycetes;subclass:Chaetothyriomycetidae;family:Verrucariaceae;genus:Endocarpon,JGI
Endocarpon pusillum Z07020 (GCA_000464535),Endocarpon pusillum Z07020,Z07020,phylum:Ascomycota;subphylum:Pezizomycotina;class:Eurotiomycetes;subclass:Chaetothyriomycetidae;family:Verrucariaceae;genus:Endocarpon,Ensembl-Genbank
Endogone sp FLAS 59071,Endogone sp FLAS 59071,FLAS 59071,;;;;;,JGI
Enterocytozoon bieneusi H348,Enterocytozoon bieneusi H348,H348,phylum:Microsporidia;;;;family:Enterocytozoonidae;genus:Enterocytozoon,JGI
Enterocytozoon bieneusi H348 (GCA_000209485),Enterocytozoon bieneusi H348,H348,phylum:Microsporidia;;;;family:Enterocytozoonidae;genus:Enterocytozoon,Ensembl-Genbank
Enterocytozoon hepatopenaei str. TH1 (GCA_002081675),Enterocytozoon hepatopenaei str. TH1,TH1,phylum:Microsporidia;;;;family:Enterocytozoonidae;genus:Enterocytozoon,Ensembl-Genbank
Enterospora canceri str. GB1 (GCA_002087915),Enterospora canceri str. GB1,GB1,phylum:Microsporidia;;;;family:Enterocytozoonidae;genus:Enterospora,Ensembl-Genbank
Entophlyctis helioformis JEL805 v1.0,Entophlyctis helioformis JEL805,JEL805,phylum:Chytridiomycota;;class:Chytridiomycetes;;family:Chytriomycetaceae;genus:Entophlyctis,JGI
Epicoccum nigrum str. ICMP 19927 (GCA_002116315),Epicoccum nigrum str. ICMP 19927,ICMP 19927,phylum:Ascomycota;subphylum:Pezizomycotina;class:Dothideomycetes;subclass:Pleosporomycetidae;family:Didymellaceae;genus:Epicoccum,Ensembl-Genbank
Epithele typhae CBS 203.58 v1.0,Epithele typhae CBS 203.58,CBS 203.58,phylum:Basidiomycota;subphylum:Agaricomycotina;class:Agaricomycetes;;family:Epitheliaceae;genus:Epithele,JGI
Eremomyces bilateralis CBS 781.70 v1.0,Eremomyces bilateralis CBS 781.70,CBS 781.70,phylum:Ascomycota;subphylum:Pezizomycotina;class:Dothideomycetes;;family:Eremomycetaceae;genus:Eremomyces,JGI
Eremothecium cymbalariae DBVPG#7215 (GCA_000235365),Eremothecium cymbalariae DBVPG#7215,DBVPG#7215,phylum:Ascomycota;subphylum:Saccharomycotina;class:Saccharomycetes;;family:Saccharomycetaceae;genus:Eremothecium,Ensembl-Genbank
Ashbya gossypii,Eremothecium gossypii,FDAG1,phylum:Ascomycota;subphylum:Saccharomycotina;class:Saccharomycetes;;family:Saccharomycetaceae;genus:Eremothecium,Ensembl-Genbank
Eremothecium gossypii FDAG1 (GCA_000968835),Eremothecium gossypii FDAG1,FDAG1,phylum:Ascomycota;subphylum:Saccharomycotina;class:Saccharomycetes;;family:Saccharomycetaceae;genus:Eremothecium,Ensembl-Genbank
Erysiphe necator (GCA_000798715),Erysiphe necator c,c,phylum:Ascomycota;subphylum:Pezizomycotina;class:Leotiomycetes;;family:Erysiphaceae;genus:Erysiphe,Ensembl-Genbank
Erysiphe necator c,Erysiphe necator c,c,phylum:Ascomycota;subphylum:Pezizomycotina;class:Leotiomycetes;;family:Erysiphaceae;genus:Erysiphe,JGI
Erysiphe pulchra (GCA_002918395),Erysiphe pulchra,Cflorida,phylum:Ascomycota;subphylum:Pezizomycotina;class:Leotiomycetes;;family:Erysiphaceae;genus:Erysiphe,Ensembl-Genbank
Erythrobasidium hasegawianum ATCC 9536 v1.0,Erythrobasidium hasegawianum ATCC 9536,ATCC 9536,phylum:Basidiomycota;subphylum:Pucciniomycotina;class:Cystobasidiomycetes;;family:Erythrobasidiaceae;genus:Erythrobasidium,JGI
Escovopsis weberi (GCA_001278495),Escovopsis weberi,CC031208-10 A ceph,phylum:Ascomycota;subphylum:Pezizomycotina;class:Sordariomycetes;subclass:Hypocreomycetidae;family:Hypocreaceae;genus:Escovopsis,Ensembl-Genbank
Eutypa lata UCREL1,Eutypa lata UCREL1,UCREL1,phylum:Ascomycota;subphylum:Pezizomycotina;class:Sordariomycetes;subclass:Xylariomycetidae;family:Diatrypaceae;genus:Eutypa,JGI
Eutypa lata UCREL1 (GCA_000349385),Eutypa lata UCREL1,UCREL1,phylum:Ascomycota;subphylum:Pezizomycotina;class:Sordariomycetes;subclass:Xylariomycetidae;family:Diatrypaceae;genus:Eutypa,Ensembl-Genbank
Exidia glandulosa v1.0,Exidia glandulosa,HHB12029,phylum:Basidiomycota;subphylum:Agaricomycotina;class:Agaricomycetes;;family:Exidiaceae;genus:Exidia,JGI
Exidia glandulosa HHB12029 (GCA_001632375),Exidia glandulosa HHB12029,HHB12029,phylum:Basidiomycota;subphylum:Agaricomycotina;class:Agaricomycetes;;family:Exidiaceae;genus:Exidia,Ensembl-Genbank
Exobasidium maculosum A7-4 v1.0,Exobasidium maculosum A7-4,A7-4,phylum:Basidiomycota;subphylum:Ustilaginomycotina;class:Exobasidiomycetes;;family:Exobasidiaceae;genus:Exobasidium,JGI
Exobasidium vaccinii MPITM v1.0,Exobasidium vaccinii MPITM,MPITM,phylum:Basidiomycota;subphylum:Ustilaginomycotina;class:Exobasidiomycetes;;family:Exobasidiaceae;genus:Exobasidium,JGI
Exophiala aquamarina CBS 119918,Exophiala aquamarina CBS 119918,CBS 119918,phylum:Ascomycota;subphylum:Pezizomycotina;class:Eurotiomycetes;subclass:Chaetothyriomycetidae;family:Herpotrichiellaceae;genus:Exophiala,JGI
Exophiala aquamarina CBS 119918 (GCA_000709125),Exophiala aquamarina CBS 119918,CBS 119918,phylum:Ascomycota;subphylum:Pezizomycotina;class:Eurotiomycetes;subclass:Chaetothyriomycetidae;family:Herpotrichiellaceae;genus:Exophiala,Ensembl-Genbank
Exophiala dermatitidis NIH/UT8656 (GCA_000230625),Exophiala dermatitidis NIH/UT8656,NIH/UT8656,phylum:Ascomycota;subphylum:Pezizomycotina;class:Eurotiomycetes;subclass:Chaetothyriomycetidae;family:Herpotrichiellaceae;genus:Exophiala,Ensembl-Genbank
Exophiala dermatitidis UT8656,Exophiala dermatitidis UT8656,UT8656,phylum:Ascomycota;subphylum:Pezizomycotina;class:Eurotiomycetes;subclass:Chaetothyriomycetidae;family:Herpotrichiellaceae;genus:Exophiala,JGI
Exophiala mesophila CBS40295,Exophiala mesophila CBS40295,CBS 40295,phylum:Ascomycota;subphylum:Pezizomycotina;class:Eurotiomycetes;subclass:Chaetothyriomycetidae;family:Herpotrichiellaceae;genus:Exophiala,JGI
Exophiala mesophila str. CBS 40295 (GCA_000836275),Exophiala mesophila str. CBS 40295,CBS 40295,phylum:Ascomycota;subphylum:Pezizomycotina;class:Eurotiomycetes;subclass:Chaetothyriomycetidae;family:Herpotrichiellaceae;genus:Exophiala,Ensembl-Genbank
Exophiala oligosperma CBS72588,Exophiala oligosperma CBS72588,CBS 72588,phylum:Ascomycota;subphylum:Pezizomycotina;class:Eurotiomycetes;subclass:Chaetothyriomycetidae;family:Herpotrichiellaceae;genus:Exophiala,JGI
Exophiala oligosperma str. CBS 72588 (GCA_000835515),Exophiala oligosperma str. CBS 72588,CBS 72588,phylum:Ascomycota;subphylum:Pezizomycotina;class:Eurotiomycetes;subclass:Chaetothyriomycetidae;family:Herpotrichiellaceae;genus:Exophiala,Ensembl-Genbank
Exophiala oligosperma strain CBS 72588,Exophiala oligosperma strain CBS 72588,CBS 72588,phylum:Ascomycota;subphylum:Pezizomycotina;class:Eurotiomycetes;subclass:Chaetothyriomycetidae;family:Herpotrichiellaceae;genus:Exophiala,FungiDB
Exophiala sideris CBS121828,Exophiala sideris CBS121828,CBS 121828,phylum:Ascomycota;subphylum:Pezizomycotina;class:Eurotiomycetes;subclass:Chaetothyriomycetidae;family:Herpotrichiellaceae;genus:Exophiala,JGI
Exophiala sideris str. CBS 121828 (GCA_000835395),Exophiala sideris str. CBS 121828,CBS 121828,phylum:Ascomycota;subphylum:Pezizomycotina;class:Eurotiomycetes;subclass:Chaetothyriomycetidae;family:Herpotrichiellaceae;genus:Exophiala,Ensembl-Genbank
